EST1238105101S1K	1	Ente_faecium_642	27129	10598	39352	0.885	11.264	9.895	0.307	0.885	0.86	0.166	0.062	0.183	0.212
EST1238105101S1K	2	Ente_faecium_AT47b	25043	14475	29978	0.666	6.373	4.138	0.258	0.677	1.736	0.21	0.036	0.045	0.079
EST1241104101S1K	0	Ente_hirae_13152	27801	27737	34147	0.809	49.332	39.513	0.731	0.809	0.954	1.685	1.232	0.37	0.388
EST1241108101S1K	0	Ente_hirae_13344	26635	26590	27128	0.826	5.508	4.495	0.653	0.835	0.974	0.241	0.158	0.367	0.377
EST1242101101S1K	0	Ente_hirae_13344	26635	26597	27292	0.872	7.047	6.073	0.721	0.874	0.973	0.26	0.187	0.468	0.481
EST1242103101S1K	0	Ente_hirae_T16-1	28182	28107	19385	0.303	1.972	0.588	0.202	0.681	0.988	0.222	0.045	0.028	0.028
EST1242206101S1K	0	Ente_avium_352	45858	45815	51862	0.634	3.304	2.01	0.589	0.733	0.979	0.237	0.17	0.196	0.2
EST1242206101S1K	1	Ente_gallinarum_FDAARGOS_728	32252	32013	22801	0.492	2.554	1.247	0.601	0.691	1.032	0.051	0.071	0.137	0.141
EST1242209101S1K	0	Ente_hirae_13344	26635	26580	29392	0.916	135.72	123.246	0.907	0.916	0.981	4.775	4.33	0.684	0.697
EST1242705101S1K	0	Ente_hirae_13144	26765	26726	13903	0.308	1.958	0.593	0.248	0.689	0.939	0.209	0.052	0.034	0.036
EST1242804101S1K	0	Ente_hirae_L6E	27764	27726	29501	0.816	5.43	4.277	0.608	0.828	0.908	0.141	0.086	0.309	0.34
EST1242805101S1K	0	Ente_hirae_13152	27801	27752	28983	0.81	13.095	10.469	0.695	0.81	0.94	0.37	0.257	0.347	0.369
EST1247106101S1K	0	Ente_hirae_13344	26635	26613	24392	0.77	4.021	3.048	0.505	0.808	0.954	0.119	0.06	0.242	0.254
EST1247109101S1K	0	Ente_hirae_L6E	27764	27697	21919	0.577	3.163	1.76	0.298	0.696	0.851	0.185	0.055	0.071	0.083
EST1247211101S1K	0	Ente_hirae_FDAARGOS_1124	27282	27233	35592	0.949	40.922	38.351	0.785	0.949	0.92	0.29	0.746	0.616	0.67
EST1247211101S1K	1	Ente_hirae_13152	27801	6251	9758	0.505	35.613	17.829	0.387	0.505	0.956	0.661	0.079	0.048	0.05
EST1254203101S1K	0	Ente_hirae_13344	26635	26578	29824	0.935	40.08	37.138	0.868	0.935	0.982	4.562	3.961	0.697	0.71
EST1256808101S1K	0	Ente_hirae_13344	26635	26587	29276	0.911	51.704	46.556	0.811	0.911	0.978	1.112	0.902	0.6	0.613
EST1350511101S1K	0	Ente_hirae_13344	26635	26613	16899	0.524	2.618	1.352	0.586	0.707	0.968	0.105	0.061	0.149	0.154
EST1356601101S1K	0	Ente_hirae_13344	26635	26581	39427	0.905	14.74	13.195	0.742	0.905	0.977	0.348	0.356	0.538	0.55
