ESO1236801120S1K	0	Bact_ovatus_BFG-107.fa.gz	65808	65423	65696	0.394	4.500	1.723	0.263	0.480	1.002	0.484	0.127	0.024	0.024
ESO1236802120S1K	0	Bact_thetaiotaomicron_CL06T03C18.fa.gz	57788	57691	268259	0.757	6.036	4.545	0.184	0.765	0.835	0.099	0.265	0.068	0.082
ESO1236802120S1K	1	Bact_uniformis_CL06T06C18.fa.gz	47840	47386	224567	0.623	9.079	5.533	0.229	0.625	0.957	0.895	0.269	0.053	0.056
ESO1236802120S1K	2	Bact_ovatus_BFG-107.fa.gz	65808	63447	195054	0.665	4.329	2.807	0.202	0.707	0.922	0.176	0.183	0.062	0.067
ESO1236802120S1K	3	Bact_fragilis_DK1985.fa.gz	52714	52079	152888	0.675	3.981	2.644	0.194	0.726	0.923	0.118	0.140	0.064	0.069
ESO1236802120S1K	4	Bact_fragilis_638R.fa.gz	53091	46147	117759	0.624	4.431	2.751	0.220	0.667	1.025	0.151	0.128	0.060	0.061
ESO1236807120S1K	0	Bact_thetaiotaomicron_CL06T03C18.fa.gz	57788	57723	96386	0.751	5.908	4.407	0.443	0.761	0.950	0.152	0.269	0.183	0.193
ESO1236807120S1K	1	Bact_xylanisolvens_funn3.fa.gz	63173	61611	53020	0.400	4.967	1.914	0.381	0.470	0.924	0.454	0.129	0.031	0.034
ESO1236812120S1K	0	Bact_fragilis_DCMOUH0017B.fa.gz	53308	53231	47736	0.349	3.349	1.136	0.243	0.514	0.916	0.246	0.060	0.021	0.022
ESO1238001120S1K	0	Bact_ovatus_CL06T03C20.fa.gz	65365	65167	159248	0.626	16.468	10.143	0.413	0.626	0.961	0.762	0.545	0.097	0.101
ESO1238001120S1K	1	Bact_uniformis_CL03T12C37.fa.gz	47712	47455	118455	0.585	5.391	3.097	0.157	0.612	1.035	0.556	0.121	0.033	0.034
ESO1238002120S1K	0	Bact_ovatus_CL06T03C20.fa.gz	65365	65288	44626	0.296	2.739	0.797	0.265	0.538	0.940	0.299	0.079	0.021	0.023
ESO1238004220S1K	0	Bact_caccae_ATCC_43185.fa.gz	45196	45143	213780	0.844	11.659	9.758	0.236	0.844	0.983	0.726	0.369	0.139	0.142
ESO1238004220S1K	1	Bact_uniformis_NBRC_113350.fa.gz	46678	46379	175690	0.706	17.333	12.111	0.395	0.706	0.941	0.355	0.471	0.131	0.139
ESO1238004220S1K	2	Bact_fragilis_BOB25.fa.gz	51699	50963	142932	0.759	7.012	5.219	0.312	0.763	0.984	0.235	0.225	0.136	0.138
ESO1238004220S1K	3	Bact_thetaiotaomicron_CL11T00C24.fa.gz	65660	62663	104248	0.508	4.910	2.450	0.261	0.556	0.867	0.245	0.130	0.036	0.041
ESO1238006120S1K	0	Bact_ovatus_BFG-107.fa.gz	65808	65593	74672	0.508	4.079	2.011	0.395	0.587	0.877	0.363	0.143	0.061	0.069
ESO1238010120S1K	0	Bact_caccae_BFG-100.fa.gz	49508	49352	187059	0.635	5.009	3.145	0.218	0.664	0.894	0.340	0.175	0.055	0.061
ESO1238010120S1K	1	Bact_uniformis_NBRC_113350.fa.gz	46678	46137	155703	0.589	4.544	2.648	0.220	0.634	1.014	0.111	0.138	0.051	0.052
ESO1238010120S1K	2	Bact_stercoris_BFG-121.fa.gz	38438	36172	128526	0.496	4.549	2.238	0.186	0.555	0.820	0.175	0.091	0.023	0.028
ESO1238010120S1K	3	Bact_ovatus_BFG-107.fa.gz	65808	62651	110602	0.385	3.334	1.253	0.225	0.539	0.966	0.174	0.090	0.024	0.025
ESO1238105120S1K	0	Bact_caccae_ATCC_43185.fa.gz	45196	45153	197518	0.827	9.507	7.794	0.220	0.827	0.987	0.461	0.464	0.123	0.125
ESO1238105120S1K	1	Bact_uniformis_CL03T12C37.fa.gz	47712	47497	160192	0.642	14.922	9.410	0.362	0.642	0.969	1.377	0.595	0.093	0.096
ESO1238105120S1K	2	Bact_xylanisolvens_funn3.fa.gz	63173	60834	129712	0.630	6.070	3.694	0.291	0.646	0.909	0.267	0.304	0.070	0.077
ESO1239204120S1K	0	Bact_ovatus_BFG-107.fa.gz	65808	65583	152539	0.720	5.277	3.688	0.317	0.738	0.871	0.188	0.231	0.108	0.124
ESO1239204120S1K	1	Bact_uniformis_CL03T12C37.fa.gz	47712	46988	105332	0.626	7.359	4.528	0.403	0.633	1.005	0.183	0.200	0.100	0.101
ESO1239204120S1K	2	Bact_xylanisolvens_CL11T00C03.fa.gz	61640	40136	75929	0.413	4.781	1.882	0.247	0.487	0.882	0.357	0.073	0.021	0.024
ESO1241104120S1K	0	Bact_uniformis_CL06T06C18.fa.gz	47840	47577	124540	0.665	5.899	3.842	0.311	0.680	0.876	0.384	0.153	0.084	0.096
ESO1241104120S1K	1	Bact_intestinalis_APC919_174.fa.gz	56963	56510	92903	0.393	4.144	1.612	0.223	0.491	0.998	0.106	0.075	0.021	0.021
ESO1241108120S1K	0	Bact_ovatus_BFG-107.fa.gz	65808	65274	191083	0.678	4.883	3.220	0.224	0.706	0.897	0.253	0.253	0.068	0.076
ESO1241108120S1K	1	Bact_caccae_BFG-100.fa.gz	49508	47469	146816	0.678	5.638	3.780	0.243	0.694	0.953	0.419	0.212	0.076	0.079
ESO1241108120S1K	2	Bact_uniformis_CL11T00C07.fa.gz	50614	48892	114628	0.639	4.931	3.068	0.273	0.671	0.937	0.234	0.180	0.073	0.078
ESO1241108120S1K	3	Bact_stercoris_BFG-121.fa.gz	38438	35870	83367	0.605	7.778	4.671	0.411	0.611	0.924	0.219	0.197	0.086	0.093
ESO1241108220S1K	0	Bact_caccae_ATCC_43185.fa.gz	45196	45137	247386	0.777	4.977	3.838	0.181	0.794	0.979	0.145	0.281	0.087	0.089
ESO1241108220S1K	1	Bact_uniformis_CL06T06C18.fa.gz	47840	47383	212325	0.682	6.046	4.038	0.248	0.694	0.915	1.015	0.314	0.075	0.081
ESO1241108220S1K	2	Bact_salyersiae_BFG-288.fa.gz	52306	51411	180006	0.600	3.133	1.861	0.163	0.710	0.985	0.117	0.155	0.049	0.049
ESO1241108220S1K	3	Bact_thetaiotaomicron_CL06T03C18.fa.gz	57788	56142	149165	0.556	2.780	1.537	0.175	0.708	0.938	0.068	0.140	0.046	0.049
ESO1241108220S1K	4	Bact_intestinalis_APC919_174.fa.gz	56963	56153	117953	0.530	3.188	1.674	0.231	0.652	0.995	0.204	0.153	0.052	0.052
ESO1241110120S1K	0	Bact_caccae_ATCC_43185.fa.gz	45196	45146	126212	0.753	5.221	3.898	0.370	0.768	0.987	0.233	0.178	0.162	0.164
ESO1241110120S1K	1	Bact_sp._PHL_2737.fa.gz	54199	53858	92228	0.429	3.363	1.416	0.257	0.566	0.922	0.073	0.078	0.033	0.035
ESO1241110120S1K	2	Bact_xylanisolvens_funn3.fa.gz	63173	60295	69146	0.330	3.337	1.062	0.296	0.504	0.930	0.175	0.067	0.023	0.025
ESO1242103120S1K	0	Bact_fragilis_GUT04.fa.gz	52693	52648	75679	0.441	2.443	1.067	0.353	0.672	0.991	1.115	0.393	0.070	0.070
ESO1242206120S1K	0	Bact_fragilis_86-5443-2-2.fa.gz	52167	52029	61224	0.806	5.544	4.345	0.498	0.816	0.937	0.526	0.262	0.250	0.267
ESO1242208120S1K	0	Bact_caccae_ATCC_43185.fa.gz	45196	45162	63347	0.494	2.811	1.375	0.282	0.661	0.987	0.206	0.058	0.060	0.061
ESO1242704120S1K	0	Bact_uniformis_CL06T06C18.fa.gz	47840	47598	350060	0.796	40.625	31.665	0.345	0.796	0.856	3.131	1.513	0.149	0.174
ESO1242704120S1K	1	Bact_ovatus_FDAARGOS_733.fa.gz	65151	64472	312186	0.707	9.317	6.548	0.145	0.708	0.901	0.140	0.418	0.047	0.052
ESO1242704120S1K	2	Bact_intestinalis_APC919_174.fa.gz	56963	56366	266580	0.617	17.084	10.461	0.238	0.617	1.001	0.467	0.585	0.056	0.056
ESO1242704120S1K	3	Bact_caccae_ATCC_43185.fa.gz	45196	43628	231787	0.767	7.011	5.339	0.123	0.771	0.979	0.338	0.231	0.055	0.056
ESO1242704120S1K	4	Bact_thetaiotaomicron_CL11T00C24.fa.gz	65660	62524	198306	0.658	7.459	4.820	0.184	0.664	0.972	0.309	0.302	0.052	0.053
ESO1242705120S1K	0	Bact_thetaiotaomicron_7330.fa.gz	63676	63573	149525	0.560	4.395	2.423	0.287	0.615	1.003	0.482	0.228	0.060	0.061
ESO1242705120S1K	1	Bact_uniformis_CL06T06C18.fa.gz	47840	46674	113921	0.604	4.153	2.457	0.301	0.660	0.898	0.313	0.171	0.071	0.079
ESO1242805120S1K	0	Bact_sp._PHL_2737.fa.gz	54199	53983	171594	0.810	59.789	47.724	0.637	0.810	0.881	2.597	2.452	0.299	0.339
ESO1242805120S1K	1	Bact_caccae_ATCC_43185.fa.gz	45196	44880	127843	0.828	11.410	9.372	0.285	0.828	0.986	1.251	0.397	0.159	0.161
ESO1247106120S1K	0	Bact_thetaiotaomicron_7330.fa.gz	63676	63627	89940	0.355	2.668	0.931	0.252	0.585	1.004	0.594	0.149	0.030	0.031
ESO1247108120S1K	0	Bact_uniformis_CL03T12C37.fa.gz	47712	47650	121155	0.549	3.604	1.943	0.241	0.641	0.969	0.371	0.130	0.053	0.054
ESO1247108120S1K	1	Bact_caccae_CL03T12C61.fa.gz	53897	52787	95008	0.493	3.349	1.625	0.294	0.614	0.904	0.169	0.121	0.049	0.055
ESO1247204120S1K	0	Bact_sp._PHL_2737.fa.gz	54199	54082	61297	0.544	4.188	2.235	0.397	0.609	0.784	0.426	0.169	0.063	0.080
ESO1247206120S1K	0	Bact_fragilis_BOB25.fa.gz	51699	51667	55157	0.430	2.940	1.237	0.205	0.605	1.071	0.357	0.073	0.030	0.032
ESO1247210120S1K	0	Bact_caccae_ATCC_43185.fa.gz	45196	45153	114932	0.679	3.797	2.557	0.257	0.737	0.968	0.390	0.128	0.092	0.095
ESO1247210120S1K	1	Bact_thetaiotaomicron_CL15T12C11.fa.gz	67497	66299	84254	0.384	3.148	1.194	0.237	0.551	0.795	0.107	0.088	0.022	0.028
ESO1254202120S1K	0	Bact_intestinalis_APC919_174.fa.gz	56963	56935	45969	0.485	3.712	1.778	0.530	0.584	1.001	1.400	0.742	0.088	0.088
ESO1254203120S1K	0	Bact_caccae_ATCC_43185.fa.gz	45196	45148	129051	0.760	4.852	3.653	0.316	0.780	0.980	0.303	0.182	0.143	0.146
ESO1254203120S1K	1	Bact_ovatus_V975.fa.gz	63623	61838	94746	0.476	2.860	1.342	0.233	0.644	0.938	0.098	0.092	0.043	0.046
ESO1254203120S1K	2	Bact_uniformis_CL06T06C18.fa.gz	47840	47434	65335	0.498	3.908	1.902	0.333	0.585	0.843	0.174	0.101	0.048	0.057
ESO1254204120S1K	0	Bact_uniformis_CL06T06C18.fa.gz	47840	47674	160194	0.729	7.188	5.162	0.367	0.733	0.853	0.663	0.339	0.123	0.144
ESO1254204120S1K	1	Bact_caccae_ATCC_43185.fa.gz	45196	44957	125427	0.552	2.960	1.620	0.170	0.688	0.980	0.262	0.100	0.044	0.044
ESO1254206120S1K	0	Bact_fragilis_BFG-1.fa.gz	50672	50632	134696	0.807	4.151	3.277	0.427	0.839	0.963	0.442	0.449	0.233	0.242
ESO1254206120S1K	1	Bact_caccae_ATCC_43185.fa.gz	45196	44816	93833	0.368	2.181	0.797	0.158	0.670	0.978	0.332	0.095	0.026	0.026
ESO1254206120S1K	2	Bact_thetaiotaomicron_VPI_5482.fa.gz	61819	60417	77331	0.294	2.125	0.618	0.197	0.638	1.033	0.134	0.100	0.023	0.024
ESO1254206120S1K	3	Bact_uniformis_NBRC_113350.fa.gz	46678	45439	59562	0.305	2.498	0.755	0.225	0.576	0.886	0.145	0.092	0.020	0.023
ESO1256808120S1K	0	Bact_salyersiae_BFG-288.fa.gz	52306	52270	86982	0.334	2.234	0.738	0.212	0.640	0.965	0.480	0.201	0.028	0.029
